id,addr,place,class,type,call,lat,lng
2262,서울특별시 은평구 진관3로 64,롯데캐슬 8단지 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2263,서울특별시 은평구 진관3로 64,롯데캐슬 8단지 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2264,서울특별시 은평구 진관3로 51,래미안 909동 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2265,서울특별시 은평구 진관3로 51,래미안 909동 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2266,서울특별시 은평구 진흥로 116,진흥로 116 앞 역촌역 공항버스 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2267,서울특별시 은평구 진흥로 116,진흥로 116 앞 역촌역 공항버스 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2268,서울특별시 은평구 진흥로 150 ,진흥로 150  도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2269,서울특별시 은평구 진흥로 150 ,진흥로 150  도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2270,서울특별시 은평구 진흥로 197,진흥로 197 올래KT 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2271,서울특별시 은평구 진흥로 197,진흥로 197 올래KT 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2272,서울특별시 은평구 진흥로 143,진흥로 143 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2273,서울특별시 은평구 진흥로 143,진흥로 143 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2274,서울특별시 은평구 진흥로 111,진흥로 111 창호유리 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2275,서울특별시 은평구 진흥로 111,진흥로 111 창호유리 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2276,서울특별시 은평구 진흥로 69,진흥로 69 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2277,서울특별시 은평구 진흥로 69,진흥로 69 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2278,서울특별시 은평구 진흥로 26,이마트은평점 정류장(12-243) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2279,서울특별시 은평구 진흥로 26,이마트은평점 정류장(12-243) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2280,서울특별시 은평구 진흥로 52,서부경찰서 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2281,서울특별시 은평구 진흥로 52,서부경찰서 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2282,서울특별시 서대문구 홍은동 164-3(통일로),통일로 버스정류장(13-122) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2283,서울특별시 서대문구 통일로357,통일로357 (무악재역4번출구) 지하철역 입구,가로쓰레기통,일반쓰레기,,,
2284,서울특별시 서대문구 통일로279,통일로279 (대한노인회) 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2285,서울특별시 서대문구 현저동 101(통일로),통일로 버스정류장(13-250) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2286,서울특별시 서대문구 미근동 267,충현동 통일로81 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2287,서울특별시 서대문구 통일로81,통일로81 동북아역사재단 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2288,서울특별시 서대문구 통일로81,통일로81 동북아역사재단 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2289,서울특별시 서대문구 통일로354,홍제2동 통일로354 (무악재역 2번출구) 지하철역 입구,가로쓰레기통,재활용쓰레기,,,
2290,서울특별시 서대문구 통일로 478,홍제3동 통일로 478 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2291,서울특별시 서대문구 통일로 127,통일로127(충정로2가) 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2292,서울특별시 서대문구 통일로 139,통일로139(냉천동) 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2293,서울특별시 서대문구 통일로 423-1,통일로423-1(홍제동) 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2294,서울특별시 서대문구 세검정로,세검정로 버스정류장(13-164) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2295,서울특별시 서대문구 세검정로 134,세검정로134 유원하나아파트 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2296,서울특별시 서대문구 홍제동282-11(세검정로),세검정로 버스정류장(13-541) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2297,서울특별시 서대문구 홍제동454-1(세검정로),세검정로 버스정류장(13-170) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2298,서울특별시 서대문구 홍제동287-207(세검정로),세검정로 버스정류장(13-171) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2299,서울특별시 서대문구 홍제동 3-1(세검정로),세검정로 버스정류장(13-173) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2300,서울특별시 서대문구 홍제동279-122(세검정로),세검정로 버스정류장(13-168) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2301,서울특별시 서대문구 홍제동279-52(세검정로),세검정로 버스정류장(13-169) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2302,서울특별시 서대문구 홍제동266-267(세검정로),홍은1동 세검정로 버스정류장(13-167) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2303,서울특별시 서대문구 홍은동48-217(세검정로),홍은1동 세검정로 버스정류장(13-165) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2304,서울특별시 서대문구 홍은동202-27(연희로),홍은2동 연희로 버스정류장(13-163) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2305,서울특별시 서대문구 연희로 271-1,홍은2동 연희로271-1 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2306,서울특별시 서대문구 홍은동274-19(연희로),홍은2동 연희로 버스정류장(13-158) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2307,서울특별시 서대문구 연희로247,연희동 연희로247 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2308,서울특별시 서대문구 연희동81-1(연희로),연희동 연희로 버스정류장(13-153) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2309,서울특별시 서대문구 연희로125,연희동 연희로125 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2310,서울특별시 서대문구 연희로113,연희동 연희로113(13151) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2311,서울특별시 서대문구 연희동 78-31(연희로),연희동 연희로 버스정류장(13-149) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2312,서울특별시 서대문구 연희동226-32(연희로),연희로 버스정류장(13-147) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2313,서울특별시 서대문구 연희동79-24(연희로),연희로 버스정류장(13-152) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2314,서울특별시 서대문구 연희동700(연희로),연희동 연희로 버스정류장(13-154) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2315,서울특별시 서대문구 연희동169-1(연희로),연희동 연희로 버스정류장(13-156) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2316,서울특별시 서대문구 연희로248,연희동 연희로248 서대문구청 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2317,서울특별시 서대문구 홍은동 265-40(연희로),홍은2동 연희로 버스정류장(13-159) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2318,서울특별시 서대문구 홍은동 산 11-76(연희로),홍은2동 연희로 버스정류장(13-160) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2319,서울특별시 서대문구 홍은동 산 11-71(연희로),홍은2동 연희로 버스정류장(13-161) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2320,서울특별시 서대문구 홍은동 202-6(연희로),홍은2동 연희로 버스정류장(13-162) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2321,서울특별시 서대문구 충정로2가191,충정로2가191(국민은행) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2322,서울특별시 서대문구 충정로77,충정로77 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2323,서울특별시 서대문구 충정로3가 189(충정로),충정로 버스정류장(13-240) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2324,서울특별시 서대문구 북아현동 221-7(신촌로),신촌로 버스정류장(13-617) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2325,서울특별시 서대문구 창천동 516(신촌로),신촌로 버스정류장(13-019) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2326,서울특별시 서대문구 창천동 30-16(신촌로),신촌로 버스정류장(13-023) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2327,서울특별시 서대문구 창천동 30-16(신촌로),신촌로 버스정류장(13-023) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2328,서울특별시 서대문구  신촌로 123(신촌로),신촌로 버스정류장(13-142) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2329,서울특별시 서대문구  신촌로 123(신촌로),신촌로 버스정류장(13-142) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2330,서울특별시 서대문구 창천동 29-78(신촌로),신촌로 버스정류장(13-793) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2331,서울특별시 서대문구 창천동 29-78(신촌로),신촌로 버스정류장(13-793) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2332,서울특별시 서대문구 신촌로129-2,신촌동 신촌로129-2 거리노점 부근 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2333,서울특별시 서대문구 신촌로129-2,신촌동 신촌로129-2 거리노점 부근 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2334,서울특별시 서대문구 신촌로73,신촌동 신촌로73 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2335,서울특별시 서대문구 신촌로55-2,신촌동 신촌로55-2 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2336,서울특별시 서대문구 신촌로21,신촌동 신촌로21 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2337,서울특별시 서대문구 신촌로1,신촌동 신촌로1 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2338,서울특별시 서대문구 대현동 60-11(신촌로),신촌로 버스정류장(13-025) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2339,서울특별시 서대문구 대현동 60-11(신촌로),신촌로 버스정류장(13-064) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2340,서울특별시 서대문구 대현동 60-11(신촌로),신촌로 버스정류장(13-061) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2341,서울특별시 서대문구 창천동 30-17(신촌로),신촌로 버스정류장(13-021) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2342,서울특별시 서대문구 증가로 16(증가로),증가로 버스정류장(13-223) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2343,서울특별시 서대문구 연희동 92-23(증가로),증가로 버스정류장(13-222) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2344,서울특별시 서대문구 남가좌동 224-304(증가로),증가로 버스정류장(13-233) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2345,서울특별시 서대문구 남가좌동 224-33(증가로),증가로 버스정류장(13-232) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2346,서울특별시 서대문구 남가좌동 224-33(증가로),증가로 버스정류장(13-232) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2347,서울특별시 서대문구 홍은동 422-3(가좌로),가좌로 버스정류장(13-258) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
2348,서울특별시 서대문구 거북골로23,거북골로23 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2349,서울특별시 서대문구 거북골로23,거북골로23 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
2350,서울특별시 서대문구 남가좌동 318-2(거북골로),거북골로 버스정류장(13-194) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2351,서울특별시 서대문구 거북골로69,거북골로69 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
2352,서울특별시 서대문구 홍은동 422-10(거북골로 9),거북골로 버스정류장(13-196) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
2353,서울특별시 서대문구 홍은동 422-10(거북골로 9),거북골로 버스정류장(13-196) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
