id,addr,lat,lng,place,class,type,call_number
188,서울 종로구 종로1가 82-2,37.5702139433845,126.979760269618,종로1가 버스정류장(01-011) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
189,서울 종로구 종로1가 82-2,37.5702139433845,126.979760269618,종로1가 버스정류장(01-011) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
190,서울 종로구 종로2가 15-1,37.5703595040387,126.986393850586,종로2가 버스정류장(01-014) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
191,서울 종로구 종로2가 15-1,37.5703595040387,126.986393850586,종로2가 버스정류장(01-014) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
192,서울 종로구 종로1가 1-3,37.5703022939348,126.978040348265,광화문 버스정류소(01-010) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
193,서울 종로구 종로1가 1-3,37.5703022939348,126.978040348265,광화문 버스정류소(01-010) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
194,서울 종로구 신문로2가 15,37.568877266023,126.970173579995,서울역사박물관.경희궁I3(01-007) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
195,서울 종로구 신문로2가 15,37.568877266023,126.970173579995,서울역사박물관.경희궁I3(01-007) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
196,서울 종로구 신문로2가 1-33,37.5691527089342,126.970207541581,서울역사박물관.경희궁O3(01-008) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
197,서울 종로구 신문로2가 1-33,37.5691527089342,126.970207541581,서울역사박물관.경희궁O3(01-008) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
198,서울 종로구 종로 지하 73,37.5702043387209,126.98551944216,종로2가 버스정류소(01-013) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
199,서울 종로구 종로 지하 73,37.5702043387209,126.98551944216,종로2가 버스정류소(01-013) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
200,서울 종로구 사직로8길 4,37.5746716527447,126.968429762772,버스정류장(01-1128) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
201,서울 종로구 사직로8길 4,37.5746716527447,126.968429762772,버스정류장(01-1128) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
202,서울 종로구 종로3가 45-4,37.5704933783901,126.993722029911,종로4가 종묘 버스정류장(01-017) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
203,서울 종로구 종로3가 45-4,37.5704933783901,126.993722029911,종로4가 종묘 버스정류장(01-017) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
204,서울 종로구 종로4가 183,37.5707351820138,126.998444567066,종로5가 광장시장 버스정류장(01-019) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
205,서울 종로구 종로4가 183,37.5707351820138,126.998444567066,종로5가 광장시장 버스정류장(01-019) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
206,서울 종로구 종로 지하 129,37.5704266025836,126.99202930223,종로3가 버스정류소(01-016) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
207,서울 종로구 종로 지하 129,37.5704266025836,126.99202930223,종로3가 버스정류소(01-016) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
208,서울 종로구 돈화문로 63-1,37.5741699715765,126.990852737755,상가지역 상가지역,가로쓰레기통,일반쓰레기,
209,서울 종로구 돈화문로 63-1,37.5741699715765,126.990852737755,상가지역 상가지역,가로쓰레기통,재활용쓰레기,
210,서울 종로구 율곡로 88,37.576807918483,126.988923956332,창덕궁(01296) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
211,서울 종로구 율곡로 88,37.576807918483,126.988923956332,창덕궁(01296) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
212,서울 종로구 연건동 28-2,37.5807768641009,126.999249406504,창경궁/서울대병원 버스정류장(01-002) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
213,서울 종로구 연건동 28-2,37.5807768641009,126.999249406504,창경궁/서울대병원 버스정류장(01-002) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
214,서울 종로구 연건동 28-2,37.5807768641009,126.999249406504,창경궁/서울대병원 버스정류장(01-002) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
215,서울 종로구 연건동 28-2,37.5807768641009,126.999249406504,창경궁/서울대병원 버스정류장(01-002) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
216,서울 종로구 대학로8길 1,37.581003261332,127.002423869595,마로니에공원 버스정류장(01-220) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
217,서울 종로구 대학로8길 1,37.581003261332,127.002423869595,마로니에공원 버스정류장(01-220) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
218,서울 종로구 대학로8길 1,37.581003261332,127.002423869595,마로니에공원 버스정류장(01-220) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
219,서울 종로구 대학로8길 1,37.581003261332,127.002423869595,마로니에공원 버스정류장(01-220) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
220,서울 종로구 종로 200,37.5706770780112,126.999889520314,종로5가 광장시장 버스정류장(01-020) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
221,서울 종로구 종로 200,37.5706770780112,126.999889520314,종로5가 광장시장 버스정류장(01-020) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
222,서울 종로구 종로 200,37.5706770780112,126.999889520314,종로5가 광장시장 버스정류장(01-020) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
223,서울 종로구 종로 200,37.5706770780112,126.999889520314,종로5가 광장시장 버스정류장(01-020) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
224,서울 종로구 창경궁로 235,37.582972036022,126.998368345236,명륜3가 성대입구 버스정류장(01-003) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
225,서울 종로구 창경궁로 235,37.582972036022,126.998368345236,명륜3가 성대입구 버스정류장(01-003) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
226,서울 종로구 창경궁로 235,37.582972036022,126.998368345236,명륜3가 성대입구 버스정류장(01-003) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
227,서울 종로구 창경궁로 235,37.582972036022,126.998368345236,명륜3가 성대입구 버스정류장(01-003) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
228,서울 종로구 창경궁로 269,37.5853421081725,127.000665725381,혜화로터리 버스정류장(01-005) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
229,서울 종로구 창경궁로 269,37.5853421081725,127.000665725381,혜화로터리 버스정류장(01-005) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
230,서울 종로구 창경궁로 269,37.5853421081725,127.000665725381,혜화로터리 버스정류장(01-005) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
231,서울 종로구 창경궁로 269,37.5853421081725,127.000665725381,혜화로터리 버스정류장(01-005) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
232,서울 종로구 대학로 145,37.5841412594425,127.001278104269,아이브로우바 앞  정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
233,서울 종로구 대학로 145,37.5841412594425,127.001278104269,아이브로우바 앞  정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
234,서울 종로구 대학로 145,37.5841412594425,127.001278104269,아이브로우바 앞  정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
235,서울 종로구 대학로 145,37.5841412594425,127.001278104269,아이브로우바 앞  정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
236,서울 종로구 대학로 75,37.5780576534957,127.00176309472,방송통신대 버스정류장(01-219) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
237,서울 종로구 대학로 75,37.5780576534957,127.00176309472,방송통신대 버스정류장(01-219) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
238,서울 종로구 대학로 75,37.5780576534957,127.00176309472,방송통신대 버스정류장(01-219) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
239,서울 종로구 대학로 75,37.5780576534957,127.00176309472,방송통신대 버스정류장(01-219) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
240,서울 종로구 종로4가 32-8,37.5707221670501,126.996534037355,종로4가 버스정류소(01-018) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
241,서울 종로구 종로4가 32-8,37.5707221670501,126.996534037355,종로4가 버스정류소(01-018) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
242,서울 종로구 종로5가 82-1,37.5710311532308,127.001942459411,종로6가 버스정류소(01-021) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
243,서울 종로구 종로5가 82-1,37.5710311532308,127.001942459411,종로6가 버스정류소(01-021) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
244,서울 종로구 종로5가 82-1,37.5710311532308,127.001942459411,종로6가 버스정류소(01-021) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
245,서울 종로구 종로5가 82-1,37.5710311532308,127.001942459411,종로6가 버스정류소(01-021) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
246,서울 종로구 창신동 204-14,37.5721253320394,127.01225816224,동대문(흥인지문)I3(01-037) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
247,서울 종로구 창신동 204-14,37.5721253320394,127.01225816224,동대문(흥인지문)I3(01-037) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
248,서울 종로구 종로5가 11-2,37.5710806191811,127.004973650234,종로5가I6(이동형)(01-120) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
249,서울 종로구 종로5가 11-2,37.5710806191811,127.004973650234,종로5가I6(이동형)(01-121) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
250,서울 종로구 종로6가,37.5718912859017,127.007584281884,종로6가I6(이동형)(01-022) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
251,서울 종로구 종로6가,37.5718912859017,127.007584281884,종로6가I6(이동형)(01-022) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
252,서울 종로구 대학로 65,37.5771532384629,127.001549226879,방송통신대/이화장(01-022) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
253,서울 종로구 대학로 65,37.5771532384629,127.001549226879,방송통신대/이화장(01-022) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
254,서울 종로구 대학로 91,37.5794142791836,127.001835354449,종로소방소 연건 앞 상가지역,가로쓰레기통,일반쓰레기,
255,서울 종로구 대학로 91,37.5794142791836,127.001835354449,종로소방소 연건 앞 상가지역,가로쓰레기통,재활용쓰레기,
256,서울 종로구 삼일대로 393-1,37.5697729797084,126.987419730647,종로2가 사거리(01001) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
257,서울 종로구 삼일대로 393-1,37.5697729797084,126.987419730647,종로2가 사거리(01001) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
258,서울 종로구 자하문로 11,37.5770321930697,126.972105810775,경복궁역(01115) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
259,서울 종로구 자하문로 11,37.5770321930697,126.972105810775,경복궁역(01115) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
260,서울 중구 서소문로 120,37.5628683143675,126.974678797888,서소문 버스정류장 02-133 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
261,서울 중구 서소문로 120,37.5628683143675,126.974678797888,서소문 버스정류장 02-133 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
262,서울 중구 서소문로 129,37.5637968168968,126.975224719196,시청역 11번출구  지하철역 입구,가로쓰레기통,일반쓰레기,
263,서울 중구 서소문로 129,37.5637968168968,126.975224719196,시청역 11번출구  지하철역 입구,가로쓰레기통,재활용쓰레기,
264,서울 중구 새문안로 30,37.5678239979766,126.969106372302,정동사거리 삼성병원 맞은편 충정로1가(51-5) 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
265,서울 중구 새문안로 30,37.5678239979766,126.969106372302,정동사거리 삼성병원 맞은편 충정로1가(51-5) 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
266,서울 중구 청파로 463,37.5598688323642,126.967109652664,한국경제신문사.서소문역사공원(02-108) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
267,서울 중구 청파로 463,37.5598688323642,126.967109652664,한국경제신문사.서소문역사공원(02-108) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
268,서울 중구 남대문로 36,37.5609585524229,126.979767074465,남대문시장 버스정류장 02-126 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
269,서울 중구 남대문로 36,37.5609585524229,126.979767074465,남대문시장 버스정류장 02-126 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
270,서울 중구 퇴계로 52,37.5584186963798,126.978544421858,티마크 호텔 앞 버스정류장 02-146 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
271,서울 중구 퇴계로 52,37.5584186963798,126.978544421858,티마크 호텔 앞 버스정류장 02-146 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
272,서울 중구 세종대로5길 18,37.5591664513803,126.973325637801,보원빌딩 앞 소공원 광장/공원,가로쓰레기통,일반쓰레기,
